NpcMsgBullfestCondition,AN1Index,AN2Index,AccessoryID,BO1Index,BO2Index,BagID,BottomsID,CapID,CombinationNum,EyeAcceID,FU1Index,FU2Index,GE1Index,GE2Index,HA1Index,HA2Index,HelmetID,KO1Index,KO2Index,OT1Index,OT2Index,ShoesID,SocksID,ToolID,TopsID,UmbrellaID,UniqueID,ZK1Index,ZK2Index
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,303,401,-1,-1,-2,-2,-2,8619,-2,465,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,303,401,-1,-1,-2,-2,-2,3219,-2,466,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,303,401,-1,-1,-2,-2,-2,8621,-2,467,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,303,401,-1,-1,-2,-2,-2,8617,-2,468,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,303,401,-1,-1,-2,-2,-2,8618,-2,469,-1,65535
None,203,401,-2,203,401,-2,-2,-2,2,-2,203,401,203,401,203,401,5692,203,401,203,401,12495,-2,12695,3336,-2,470,203,401
None,203,401,-2,203,401,-2,-2,-2,2,-2,203,401,203,401,203,401,5692,203,401,203,401,12495,-2,12695,12497,-2,471,203,401
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,209,401,-1,-1,11888,-1,-1,-1,-1,11989,-2,-2,9153,-2,474,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,209,401,-1,-1,11892,-1,-1,-1,-1,11988,-2,-2,9152,-2,475,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,209,401,-1,-1,5693,-1,-1,-1,-1,9847,-2,-2,5131,-2,476,-1,65535
None,-1,-1,-2,-1,-1,-2,11382,-2,2,-2,-1,-1,209,401,-1,-1,11891,-1,-1,-1,-1,-2,-2,-2,9138,-2,477,-1,65535
None,-1,-1,5666,-1,-1,-2,-2,-2,1,-2,-1,-1,211,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,4484,-2,478,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,209,401,-1,-1,11890,-1,-1,-1,-1,11987,-2,-2,9154,-2,479,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,209,401,-1,-1,5693,-1,-1,-1,-1,9847,-2,-2,9155,-2,480,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,209,401,-1,-1,11888,-1,-1,-1,-1,11989,-2,-2,9156,-2,481,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,209,401,-1,-1,11889,-1,-1,-1,-1,11988,-2,-2,9157,-2,482,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,209,401,-1,-1,11890,-1,-1,-1,-1,11988,-2,-2,9154,-2,483,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,6091,-1,-1,209,401,-2,-2,-2,3441,-2,484,-1,65535
None,209,401,-2,-1,-1,-2,-2,10913,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,10906,-2,485,-1,65535
None,209,401,-2,-1,-1,-2,-2,12030,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,11995,-2,486,-1,65535
None,209,401,-2,-1,-1,-2,-2,12031,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,11996,-2,487,-1,65535
None,209,401,-2,-1,-1,-2,-2,12032,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,11997,-2,488,-1,65535
None,-1,-1,-2,210,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,4519,-2,489,-1,65535
None,-1,-1,-2,210,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,7581,-2,490,-1,65535
None,205,401,-2,205,401,-2,-2,-2,1,-2,205,401,205,401,205,401,11697,205,401,205,401,-2,-2,-2,9631,-2,491,205,401
None,-1,-1,-2,210,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,7583,-2,492,-1,65535
None,-1,-1,-2,210,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,3685,-2,493,-1,65535
None,-1,-1,-2,210,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9149,-2,494,-1,65535
None,-1,-1,-2,210,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9150,-2,495,-1,65535
None,-1,-1,-2,210,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9151,-2,496,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,11251,-2,-2,3570,-2,497,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,11252,-2,-2,3570,-2,498,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,5620,-2,-2,3570,-2,499,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,11251,-2,-2,8126,-2,500,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,11252,-2,-2,8126,-2,501,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,5620,-2,-2,8126,-2,502,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,11251,-2,-2,3574,-2,503,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,11252,-2,-2,3574,-2,504,-1,65535
None,-1,-1,-2,-1,-1,-2,11384,-2,2,-2,-1,-1,209,401,-1,-1,11893,-1,-1,-1,-1,-2,-2,-2,9140,-2,505,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,210,401,-2,-1,-1,-1,-1,5620,-2,-2,3574,-2,506,-1,65535
None,-1,-1,-2,-1,-1,-2,11383,-2,2,-2,-1,-1,209,401,-1,-1,11892,-1,-1,-1,-1,-2,-2,-2,9139,-2,507,-1,65535
None,-1,-1,-2,-1,-1,-2,11381,-2,2,-2,-1,-1,209,401,-1,-1,11890,-1,-1,-1,-1,-2,-2,-2,9137,-2,508,-1,65535
None,-1,-1,-2,-1,-1,-2,11391,-2,2,-2,-1,-1,-1,-1,209,401,5819,-1,-1,-1,-1,9846,-2,-2,9131,-2,509,-1,65535
None,-1,-1,-2,-1,-1,-2,11392,-2,2,-2,-1,-1,-1,-1,209,401,5819,-1,-1,-1,-1,9846,-2,-2,9132,-2,510,-1,65535
None,-1,-1,-2,-1,-1,-2,11393,-2,2,-2,-1,-1,-1,-1,209,401,5819,-1,-1,-1,-1,9846,-2,-2,9133,-2,511,-1,65535
None,-1,-1,-2,-1,-1,-2,11394,-2,2,-2,-1,-1,-1,-1,209,401,5819,-1,-1,-1,-1,9846,-2,-2,9134,-2,512,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10985,-2,-2,8158,-2,513,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,5618,-2,-2,8157,-2,514,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10987,-2,-2,8157,-2,515,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10986,-2,-2,8157,-2,516,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10985,-2,-2,8157,-2,517,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10984,-2,-2,8157,-2,518,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,5618,-2,-2,3614,-2,519,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10987,-2,-2,3614,-2,520,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10986,-2,-2,3614,-2,521,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10985,-2,-2,3614,-2,522,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10984,-2,-2,3614,-2,523,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,5618,-2,-2,4603,-2,524,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,10987,-2,-2,4603,-2,525,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,10986,-2,-2,4603,-2,526,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,10985,-2,-2,4603,-2,527,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,10984,-2,-2,4603,-2,528,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10984,-2,-2,8158,-2,529,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10986,-2,-2,8158,-2,530,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,209,401,-1,-1,-2,4749,-2,9835,-2,531,-1,65535
SwimmingSet,208,401,-2,208,401,-2,-2,-2,2,-2,208,401,208,401,208,401,-2,208,401,208,401,-2,-2,-2,-2,-2,532,208,401
None,207,401,-2,207,401,-2,-2,12661,2,-2,207,401,207,401,207,401,-2,207,401,207,401,13087,-2,-2,13093,-2,533,207,401
None,207,401,-2,207,401,-2,-2,12661,2,-2,207,401,207,401,207,401,-2,207,401,207,401,12660,-2,-2,13093,-2,534,207,401
None,207,401,-2,207,401,-2,-2,12661,2,-2,207,401,207,401,207,401,-2,207,401,207,401,13087,-2,-2,12958,-2,535,207,401
None,207,401,-2,207,401,-2,-2,12661,2,-2,207,401,207,401,207,401,-2,207,401,207,401,12660,-2,-2,12958,-2,536,207,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,209,401,-1,-1,-2,4749,-2,9833,-2,537,-1,65535
None,207,401,-2,207,401,-2,-2,12661,2,-2,207,401,207,401,207,401,-2,207,401,207,401,13087,-2,-2,13092,-2,538,207,401
None,207,401,-2,207,401,-2,-2,12661,2,-2,207,401,207,401,207,401,-2,207,401,207,401,13087,-2,-2,12957,-2,539,207,401
None,207,401,-2,207,401,-2,-2,12661,2,-2,207,401,207,401,207,401,-2,207,401,207,401,12660,-2,-2,12957,-2,540,207,401
PirateSet,206,401,-2,206,401,-2,-2,-2,2,-2,206,401,206,401,206,401,-2,206,401,206,401,-2,-2,-2,-2,-2,541,206,401
None,205,401,-2,205,401,-2,-2,-2,1,-2,205,401,205,401,205,401,5335,205,401,205,401,-2,-2,-2,3421,-2,542,205,401
None,205,401,-2,205,401,-2,-2,-2,1,-2,205,401,205,401,205,401,11699,205,401,205,401,-2,-2,-2,9633,-2,543,205,401
None,205,401,-2,205,401,-2,-2,-2,1,-2,205,401,205,401,205,401,11698,205,401,205,401,-2,-2,-2,9632,-2,544,205,401
None,207,401,-2,207,401,-2,-2,12661,2,-2,207,401,207,401,207,401,-2,207,401,207,401,12660,-2,-2,13092,-2,545,207,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,3613,-2,546,209,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9508,-2,547,209,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9509,-2,548,209,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9510,-2,549,209,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9511,-2,550,209,401
None,-1,-1,-2,-1,-1,-2,-2,5295,2,-2,209,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,4443,-2,551,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,11884,2,-2,209,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8631,-2,552,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,11885,2,-2,209,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8632,-2,553,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,209,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,3168,-2,554,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,209,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8615,-2,555,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,209,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8616,-2,556,-1,65535
None,-1,-1,-2,-1,-1,-2,4330,5284,2,-2,-1,-1,209,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,2672,-2,557,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,5618,-2,-2,8158,-2,558,-1,65535
None,-1,-1,-2,209,401,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,5365,-1,-1,-1,-1,10987,-2,-2,8158,-2,559,-1,65535
None,-1,-1,-2,-1,-1,-2,11360,11849,2,-2,-1,-1,209,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9128,-2,561,-1,65535
None,-1,-1,-2,-1,-1,-2,11361,11850,2,-2,-1,-1,209,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9129,-2,562,-1,65535
None,-1,-1,-2,-1,-1,-2,11362,11851,2,-2,-1,-1,209,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9130,-2,563,-1,65535
None,-1,-1,-2,-1,-1,-2,11359,5284,2,-2,-1,-1,209,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9127,-2,564,-1,65535
None,-1,-1,-2,-1,-1,-2,11359,11849,2,-2,-1,-1,209,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9127,-2,565,-1,65535
None,-1,-1,-2,-1,-1,-2,11359,11850,2,-2,-1,-1,209,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9127,-2,566,-1,65535
None,-1,-1,-2,-1,-1,-2,11359,11851,2,-2,-1,-1,209,401,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9127,-2,567,-1,65535
None,-1,-1,-2,-1,-1,-2,4329,-2,2,-2,-1,-1,209,401,-1,-1,5693,-1,-1,-1,-1,-2,-2,-2,3248,-2,568,-1,65535
None,-1,-1,-2,-1,-1,-2,11379,-2,2,-2,-1,-1,209,401,-1,-1,11888,-1,-1,-1,-1,-2,-2,-2,9135,-2,569,-1,65535
None,-1,-1,-2,-1,-1,-2,11380,-2,2,-2,-1,-1,209,401,-1,-1,11889,-1,-1,-1,-1,-2,-2,-2,9136,-2,570,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,6048,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,-2,-2,-2,9166,-2,571,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,6048,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,-2,-2,-2,5818,-2,572,-1,65535
None,-1,-1,-2,211,401,-2,3337,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,6042,6044,-2,8287,-2,573,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,6048,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,-2,-2,-2,9167,-2,574,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,6048,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,5518,-2,575,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,6048,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,9158,-2,576,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,6048,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,9159,-2,577,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,6048,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,9160,-2,578,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,6048,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,9161,-2,579,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,5519,-2,580,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,9162,-2,581,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,9163,-2,582,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,9164,-2,583,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,210,401,-2,-2,-2,9165,-2,584,-1,65535
None,210,401,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,4749,-2,10908,-2,585,-1,65535
None,-1,-1,-2,211,401,-2,9239,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,11477,8944,-2,6029,-2,586,-1,65535
None,-1,-1,-2,211,401,-2,9240,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,11477,8943,-2,8285,-2,587,-1,65535
None,-1,-1,-2,211,401,-2,9241,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,11477,8942,-2,8286,-2,588,-1,65535
None,-1,-1,-2,211,401,-2,3337,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,11477,6044,-2,8287,-2,589,-1,65535
None,-1,-1,-2,211,401,-2,9239,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,11478,8944,-2,6029,-2,590,-1,65535
None,-1,-1,-2,211,401,-2,9240,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,11478,8943,-2,8285,-2,591,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8175,-2,593,211,401
None,-1,-1,-2,211,401,-2,9241,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,6042,8942,-2,8286,-2,598,-1,65535
None,-1,-1,-2,211,401,-2,9240,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,6042,8943,-2,8285,-2,599,-1,65535
None,-1,-1,-2,211,401,-2,9239,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,6042,8944,-2,6029,-2,600,-1,65535
None,-1,-1,-2,211,401,-2,3337,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,11478,6044,-2,8287,-2,601,-1,65535
None,-1,-1,-2,211,401,-2,9241,6049,3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,11478,8942,-2,8286,-2,602,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,210,401,-1,-1,11883,-1,-1,-1,-1,-2,-2,-2,8161,-2,603,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,210,401,-1,-1,11882,-1,-1,-1,-1,-2,-2,-2,8160,-2,604,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,210,401,-1,-1,5684,-1,-1,-1,-1,-2,-2,-2,4611,-2,605,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,12078,-2,606,210,401
None,-1,-1,-2,-1,-1,-2,-2,6048,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,-2,-2,-2,9168,-2,607,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,5622,-2,-2,3538,-2,608,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,10991,-2,-2,9145,-2,609,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,10988,-2,-2,9146,-2,610,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,10989,-2,-2,9147,-2,611,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,-1,-1,-1,-1,-2,210,401,-1,-1,10990,-2,-2,9148,-2,612,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,10872,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8166,-2,613,210,401
None,-1,-1,-2,-1,-1,-2,-2,10870,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8164,-2,614,210,401
None,-1,-1,-2,-1,-1,-2,-2,10871,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8165,-2,615,210,401
None,-1,-1,-2,-1,-1,-2,-2,10869,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,4653,-2,616,210,401
None,-1,-1,-2,-1,-1,-2,-2,10873,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8167,-2,617,210,401
None,-1,-1,-2,-1,-1,-2,-2,10874,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8168,-2,618,210,401
None,-1,-1,-2,-1,-1,-2,-2,5138,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8166,-2,619,210,401
None,-1,-1,-2,-1,-1,-2,-2,10868,2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8164,-2,620,210,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,12079,-2,621,210,401
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,210,401,-1,-1,11881,-1,-1,-1,-1,-2,-2,-2,8159,-2,622,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,12080,-2,623,210,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,12081,-2,624,210,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,12082,-2,625,210,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,9834,-2,626,210,401
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,210,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,5432,-2,627,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,210,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8169,-2,628,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,210,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8170,-2,629,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,210,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8171,-2,630,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,210,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8172,-2,631,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,1,-2,210,401,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,8173,-2,632,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,210,401,-1,-1,5434,-1,-1,-1,-1,-2,-2,-2,3606,-2,633,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,210,401,-1,-1,11863,-1,-1,-1,-1,-2,-2,-2,8154,-2,634,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,210,401,-1,-1,11864,-1,-1,-1,-1,-2,-2,-2,8155,-2,635,-1,65535
None,-1,-1,-2,-1,-1,-2,-2,-2,2,-2,-1,-1,210,401,-1,-1,11865,-1,-1,-1,-1,-2,-2,-2,8156,-2,636,-1,65535
None,-1,-1,-2,210,401,-2,-2,-2,1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,7582,-2,637,-1,65535
